icm	trans
246.9757	0.03535
247.227716	0.03524
247.479732	0.03473
247.731748	0.03383
247.983764	0.03201
248.23578	0.03242
248.487796	0.03289
248.739812	0.0329
248.991828	0.03283
249.243844	0.03248
249.49586	0.03207
249.747876	0.03191
249.999892	0.03175
250.251908	0.03144
250.503924	0.03105
250.75594	0.03086
251.007956	0.03064
251.259972	0.03035
251.511988	0.03007
251.764004	0.02994
252.01602	0.02983
252.268036	0.02949
252.520052	0.0293
252.772068	0.02917
253.024084	0.02918
253.2761	0.02929
253.528116	0.02928
253.780132	0.02989
254.032148	0.02809
254.284164	0.02703
254.53618	0.02676
254.788196	0.02627
255.040212	0.02604
255.292228	0.02603
255.544244	0.02596
255.79626	0.0258
256.048276	0.02545
256.300292	0.0251
256.552308	0.02483
256.804324	0.02465
257.05634	0.02442
257.308356	0.02412
257.560372	0.0239
257.812388	0.02366
258.064404	0.02343
258.31642	0.02312
258.568436	0.02288
258.820452	0.02278
259.072468	0.02261
259.324484	0.02228
259.5765	0.02199
259.828516	0.02185
260.080532	0.02172
260.332548	0.02158
260.584564	0.02163
260.83658	0.02151
261.088596	0.0212
261.340612	0.02117
261.592628	0.02087
261.844644	0.02058
262.09666	0.02048
262.348676	0.0204
262.600692	0.02037
262.852708	0.02014
263.104724	0.02009
263.35674	0.02008
263.608756	0.01992
263.860772	0.0197
264.112788	0.01943
264.364804	0.01929
264.61682	0.01933
264.868836	0.01967
265.120852	0.02008
265.372868	0.02011
265.624884	0.01998
265.8769	0.02001
266.128916	0.02004
266.380932	0.01984
266.632948	0.01968
266.884964	0.01968
267.13698	0.01974
267.388996	0.01985
267.641012	0.02006
267.893028	0.02031
268.145044	0.02052
268.39706	0.02067
268.649076	0.02081
268.901092	0.0211
269.153108	0.02139
269.405124	0.02172
269.65714	0.02217
269.909156	0.02239
270.161172	0.0225
270.413188	0.02267
270.665204	0.02271
270.91722	0.02276
271.169236	0.02283
271.421252	0.02297
271.673268	0.02319
271.925284	0.0232
272.1773	0.02326
272.429316	0.02349
272.681332	0.02348
272.933348	0.02363
273.185364	0.02382
273.43738	0.02373
273.689396	0.02378
273.941412	0.02395
274.193428	0.02418
274.445444	0.02447
274.69746	0.02479
274.949476	0.02511
275.201492	0.02522
275.453508	0.0255
275.705524	0.02597
275.95754	0.02638
276.209556	0.02687
276.461572	0.02732
276.713588	0.02791
276.965604	0.02828
277.21762	0.02852
277.469636	0.0288
277.721652	0.02932
