# xout	st_am	st_am2	st_am3	st_am4	st_am5	st_am6	st_am7	st_am8	st_am9	st_atm	st_atm2
    656.0656128   5308.1679688   6877.1518555   6962.7866211   4602.7919922   2570.6655273   1194.1627197    688.9309692   2342.9726562   3976.9099121    110.3458557    235.3478394
    656.1488037   5309.8745117   6879.3789062   6965.0439453   4604.2836914   2571.4987793   1194.5493164    689.1538086   2343.7316895   3978.1669922     86.4968491    234.1982422
    656.2320557   5311.5815430   6881.6069336   6967.3027344   4605.7768555   2572.3325195   1194.9362793    689.3767700   2344.4916992   3979.4248047     91.2262268    234.5086060
    656.3153687   5313.2905273   6883.8378906   6969.5634766   4607.2719727   2573.1669922   1195.3234863    689.5999756   2345.2519531   3980.6838379    109.0641174    235.5050354
    656.3986206   5314.9975586   6886.0659180   6971.8227539   4608.7646484   2574.0009766   1195.7104492    689.8229980   2346.0119629   3981.9416504    115.7849121    235.7531281
    656.4818726   5316.7045898   6888.2944336   6974.0815430   4610.2583008   2574.8347168   1196.0974121    690.0460205   2346.7714844   3983.1997070     85.3977661    233.6388550
    656.5651245   5318.4121094   6890.5234375   6976.3408203   4611.7514648   2575.6684570   1196.4843750    690.2690430   2347.5312500   3984.4575195     59.0981293    230.5435638
    656.6484375   5320.1206055   6892.7534180   6978.6010742   4613.2460938   2576.5029297   1196.8715820    690.4921875   2348.2917480   3985.7160645     38.2219124    227.3251648
    656.7316284   5321.8266602   6894.9804688   6980.8588867   4614.7382812   2577.3361816   1197.2581787    690.7150269   2349.0510254   3986.9733887     28.3558025    224.5003204
    656.8148804   5323.5341797   6897.2089844   6983.1176758   4616.2314453   2578.1699219   1197.6451416    690.9380493   2349.8105469   3988.2312012     25.5078793    222.8433533
    656.8981323   5325.2416992   6899.4375000   6985.3764648   4617.7250977   2579.0039062   1198.0321045    691.1610718   2350.5705566   3989.4892578     24.8654499    221.6837463
    656.9813843   5326.9487305   6901.6660156   6987.6357422   4619.2182617   2579.8376465   1198.4190674    691.3840942   2351.3303223   3990.7470703     24.7848282    220.9557800
    657.0646973   5328.6572266   6903.8964844   6989.8959961   4620.7128906   2580.6721191   1198.8062744    691.6072388   2352.0908203   3992.0058594     25.1049595    220.4795990
    657.1479492   5330.3647461   6906.1245117   6992.1552734   4622.2060547   2581.5058594   1199.1931152    691.8302612   2352.8503418   3993.2636719     25.6428585    220.1277466
    657.2312012   5332.0717773   6908.3535156   6994.4140625   4623.6992188   2582.3398438   1199.5799561    692.0532837   2353.6103516   3994.5217285     26.4507694    219.9109497
    657.3144531   5333.7788086   6910.5820312   6996.6728516   4625.1928711   2583.1735840   1199.9669189    692.2763062   2354.3701172   3995.7795410     27.8316956    219.8563385
    657.3977051   5335.4863281   6912.8105469   6998.9321289   4626.6860352   2584.0073242   1200.3538818    692.4993286   2355.1298828   3997.0375977     31.1619873    220.0314789
    657.4809570   5337.1938477   6915.0390625   7001.1909180   4628.1796875   2584.8413086   1200.7408447    692.7223511   2355.8896484   3998.2954102     39.2449188    220.6931610
    657.5642090   5338.9013672   6917.2675781   7003.4501953   4629.6728516   2585.6750488   1201.1278076    692.9453125   2356.6494141   3999.5534668     45.1918755    220.9064026
    657.6474609   5340.6079102   6919.4965820   7005.7089844   4631.1665039   2586.5087891   1201.5146484    693.1683350   2357.4091797   4000.8112793     51.1231499    220.8142548
    657.7307129   5342.3154297   6921.7250977   7007.9682617   4632.6591797   2587.3427734   1201.9016113    693.3913574   2358.1689453   4002.0693359     58.7265282    220.2554626
    657.8140259   5344.0244141   6923.9550781   7010.2290039   4634.1538086   2588.1772461   1202.2888184    693.6145020   2358.9294434   4003.3281250     93.8890991    220.2609711
    657.8972778   5345.7314453   6926.1835938   7012.4877930   4635.6474609   2589.0109863   1202.6757812    693.8375244   2359.6892090   4004.5859375    139.8862457    220.7232208
    657.9804688   5347.4375000   6928.4106445   7014.7451172   4637.1391602   2589.8442383   1203.0625000    694.0603638   2360.4484863   4005.8430176    192.8680878    221.9694214
    658.0637207   5349.1445312   6930.6386719   7017.0039062   4638.6328125   2590.6779785   1203.4493408    694.2833862   2361.2080078   4007.1008301    188.8647308    222.5105286
    658.1470337   5350.8535156   6932.8696289   7019.2651367   4640.1269531   2591.5122070   1203.8366699    694.5065308   2361.9685059   4008.3598633    157.6430969    222.3841095
    658.2302856   5352.5605469   6935.0976562   7021.5239258   4641.6201172   2592.3461914   1204.2235107    694.7295532   2362.7282715   4009.6176758     99.4204407    221.0034637
    658.3135376   5354.2680664   6937.3261719   7023.7827148   4643.1137695   2593.1799316   1204.6104736    694.9525757   2363.4882812   4010.8757324     78.5413666    219.9544678
    658.3967896   5355.9750977   6939.5551758   7026.0419922   4644.6069336   2594.0136719   1204.9974365    695.1755981   2364.2478027   4012.1335449     69.7605743    219.1353912
    658.4800415   5357.6826172   6941.7836914   7028.3007812   4646.1005859   2594.8476562   1205.3843994    695.3985596   2365.0075684   4013.3916016     62.4221725    218.6744995
    658.5632935   5359.3896484   6944.0122070   7030.5600586   4647.5937500   2595.6813965   1205.7712402    695.6215820   2365.7675781   4014.6494141     46.7290497    218.3518524
    658.6465454   5361.0971680   6946.2407227   7032.8188477   4649.0874023   2596.5151367   1206.1582031    695.8446045   2366.5273438   4015.9074707     32.3793945    218.1257172
    658.7297974   5362.8046875   6948.4692383   7035.0781250   4650.5805664   2597.3491211   1206.5450439    696.0676270   2367.2871094   4017.1652832     29.4227810    218.0511169
    658.8130493   5364.5112305   6950.6977539   7037.3369141   4652.0737305   2598.1828613   1206.9320068    696.2906494   2368.0468750   4018.4233398     28.0176868    217.9825745
    658.8963013   5366.2187500   6952.9262695   7039.5957031   4653.5673828   2599.0166016   1207.3189697    696.5136108   2368.8066406   4019.6811523     27.0132790    217.8424377
    658.9796143   5367.9277344   6955.1562500   7041.8564453   4655.0615234   2599.8510742   1207.7061768    696.7368164   2369.5671387   4020.9399414     25.7273903    217.4882050
    659.0628662   5369.6347656   6957.3852539   7044.1152344   4656.5551758   2600.6850586   1208.0931396    696.9598389   2370.3266602   4022.1979980     24.6934586    217.1055450
    659.1461182   5371.3417969   6959.6137695   7046.3745117   4658.0483398   2601.5187988   1208.4801025    697.1828613   2371.0866699   4023.4558105     23.8636208    216.7429047
    659.2293091   5373.0478516   6961.8403320   7048.6318359   4659.5405273   2602.3520508   1208.8666992    697.4057007   2371.8459473   4024.7128906     23.3951225    216.4667053
    659.3126221   5374.7568359   6964.0708008   7050.8920898   4661.0351562   2603.1865234   1209.2539062    697.6288452   2372.6062012   4025.9716797     22.8695755    216.2026367
    659.3958740   5376.4643555   6966.2993164   7053.1513672   4662.5278320   2604.0202637   1209.6408691    697.8518677   2373.3659668   4027.2297363     22.4030418    215.9554901
    659.4791260   5378.1713867   6968.5278320   7055.4101562   4664.0214844   2604.8540039   1210.0278320    698.0748901   2374.1257324   4028.4875488     22.1673050    215.7460327
    659.5623779   5379.8784180   6970.7568359   7057.6694336   4665.5146484   2605.6879883   1210.4147949    698.2979126   2374.8854980   4029.7456055     21.9713154    215.5510406
    659.6456299   5381.5859375   6972.9848633   7059.9282227   4667.0083008   2606.5217285   1210.8017578    698.5209351   2375.6455078   4031.0034180     21.7937698    215.3647766
    659.7289429   5383.2944336   6975.2153320   7062.1889648   4668.5024414   2607.3562012   1211.1889648    698.7440796   2376.4057617   4032.2624512     21.6317101    215.1901550
    659.8121338   5385.0004883   6977.4423828   7064.4462891   4669.9951172   2608.1894531   1211.5755615    698.9669189   2377.1650391   4033.5192871     21.5365448    215.0309296
    659.8953857   5386.7080078   6979.6704102   7066.7050781   4671.4882812   2609.0231934   1211.9625244    699.1899414   2377.9248047   4034.7773438     21.4613132    214.8791962
    659.9786377   5388.4150391   6981.8994141   7068.9643555   4672.9814453   2609.8569336   1212.3493652    699.4129639   2378.6845703   4036.0351562     21.3780613    214.7350006
    660.0619507   5390.1235352   6984.1293945   7071.2250977   4674.4760742   2610.6914062   1212.7365723    699.6361084   2379.4448242   4037.2939453     21.2911053    214.5951691
    660.1452026   5391.8310547   6986.3579102   7073.4843750   4675.9692383   2611.5253906   1213.1235352    699.8591309   2380.2045898   4038.5520020     21.2128963    214.4603729
    660.2284546   5393.5380859   6988.5869141   7075.7431641   4677.4628906   2612.3591309   1213.5104980    700.0820923   2380.9645996   4039.8098145     21.1657104    214.3361664
    660.3117065   5395.2456055   6990.8154297   7078.0019531   4678.9560547   2613.1928711   1213.8973389    700.3051147   2381.7241211   4041.0676270     21.1081314    214.2230530
    660.3948975   5396.9511719   6993.0424805   7080.2592773   4680.4482422   2614.0261230   1214.2840576    700.5280151   2382.4833984   4042.3247070     21.0502243    214.1174164
    660.4782104   5398.6601562   6995.2724609   7082.5200195   4681.9428711   2614.8605957   1214.6712646    700.7511597   2383.2438965   4043.5834961     21.0026035    214.0227661
    660.5614624   5400.3676758   6997.5009766   7084.7792969   4683.4360352   2615.6943359   1215.0582275    700.9741821   2384.0036621   4044.8413086     20.9709473    213.9409790
    660.6447144   5402.0742188   6999.7299805   7087.0380859   4684.9296875   2616.5283203   1215.4451904    701.1971436   2384.7634277   4046.0993652     21.1439190    213.8681335
    660.7279663   5403.7817383   7001.9580078   7089.2968750   4686.4223633   2617.3620605   1215.8320312    701.4201660   2385.5231934   4047.3571777     21.9581909    213.8095245
    660.8112183   5405.4892578   7004.1865234   7091.5561523   4687.9160156   2618.1958008   1216.2189941    701.6431885   2386.2829590   4048.6152344     22.7969017    213.7700043
    660.8945312   5407.1982422   7006.4169922   7093.8168945   4689.4106445   2619.0302734   1216.6062012    701.8663940   2387.0434570   4049.8740234     23.4284801    213.7470245
    660.9777832   5408.9047852   7008.6455078   7096.0761719   4690.9033203   2619.8642578   1216.9931641    702.0894165   2387.8029785   4051.1320801     23.3529549    213.7556915
    661.0609741   5410.6113281   7010.8720703   7098.3330078   4692.3959961   2620.6972656   1217.3798828    702.3122559   2388.5622559   4052.3889160     23.2930927    213.8121490
    661.1442261   5412.3183594   7013.1010742   7100.5922852   4693.8891602   2621.5312500   1217.7667236    702.5352173   2389.3222656   4053.6469727     23.3115139    213.9229889
    661.2275391   5414.0268555   7015.3310547   7102.8530273   4695.3837891   2622.3654785   1218.1540527    702.7584229   2390.0825195   4054.9057617     23.5720196    214.1569366
    661.3107910   5415.7343750   7017.5595703   7105.1118164   4696.8769531   2623.1992188   1218.5407715    702.9814453   2390.8422852   4056.1635742     24.8093891    214.7685852
    661.3940430   5417.4414062   7019.7885742   7107.3710938   4698.3701172   2624.0332031   1218.9277344    703.2044678   2391.6020508   4057.4216309     27.1418972    215.6044769
    661.4772949   5419.1489258   7022.0166016   7109.6298828   4699.8637695   2624.8669434   1219.3146973    703.4274902   2392.3620605   4058.6794434     31.9497623    216.7257233
    661.5605469   5420.8559570   7024.2456055   7111.8891602   4701.3569336   2625.7006836   1219.7016602    703.6504517   2393.1218262   4059.9375000     32.3689957    216.6340790
    661.6437988   5422.5634766   7026.4741211   7114.1479492   4702.8505859   2626.5346680   1220.0886230    703.8734741   2393.8813477   4061.1953125     30.2959042    215.8932190
    661.7270508   5424.2709961   7028.7021484   7116.4067383   4704.3437500   2627.3684082   1220.4754639    704.0964966   2394.6413574   4062.4533691     25.3202019    214.4859467
    661.8103027   5425.9780273   7030.9311523   7118.6660156   4705.8374023   2628.2021484   1220.8624268    704.3195190   2395.4011230   4063.7111816     23.6586876    213.7600708
    661.8935547   5427.6850586   7033.1596680   7120.9248047   4707.3305664   2629.0361328   1221.2493896    704.5425415   2396.1608887   4064.9692383     23.3244553    213.3428802
    661.9768677   5429.3940430   7035.3896484   7123.1855469   4708.8247070   2629.8706055   1221.6365967    704.7656860   2396.9211426   4066.2280273     23.2203140    213.0976105
    662.0601196   5431.1015625   7037.6186523   7125.4443359   4710.3183594   2630.7043457   1222.0235596    704.9887085   2397.6809082   4067.4860840     23.1635990    212.9172058
    662.1433716   5432.8081055   7039.8471680   7127.7031250   4711.8115234   2631.5380859   1222.4105225    705.2117310   2398.4409180   4068.7438965     23.1303654    212.7716980
    662.2265625   5434.5141602   7042.0742188   7129.9609375   4713.3037109   2632.3713379   1222.7971191    705.4345703   2399.2001953   4070.0009766     23.1157246    212.6615448
    662.3098145   5436.2216797   7044.3027344   7132.2197266   4714.7968750   2633.2050781   1223.1840820    705.6575928   2399.9597168   4071.2587891     23.1155472    212.5711670
    662.3931274   5437.9306641   7046.5327148   7134.4804688   4716.2915039   2634.0395508   1223.5712891    705.8807373   2400.7202148   4072.5178223     23.1218204    212.4927216
