icm	trans	
169.354762	0.52776
169.606778	0.52636
169.858794	0.52311
170.11081	0.5175
170.362826	0.50102
170.614842	0.50381
170.866858	0.51373
171.118874	0.5187
171.37089	0.51869
171.622906	0.51764
171.874922	0.51469
172.126938	0.51225
172.378954	0.51211
172.63097	0.50984
172.882986	0.50526
173.135002	0.49841
173.387018	0.48947
173.639034	0.4919
173.89105	0.4966
174.143066	0.49805
174.395082	0.49637
174.647098	0.49504
174.899114	0.49581
175.15113	0.49496
175.403146	0.49272
175.655162	0.48918
175.907178	0.48013
176.159194	0.47813
176.41121	0.48711
176.663226	0.48934
176.915242	0.4886
177.167258	0.48714
177.419274	0.48183
177.67129	0.47937
177.923306	0.48425
178.175322	0.48767
178.427338	0.4895
178.679354	0.48997
178.93137	0.48783
179.183386	0.48685
179.435402	0.48852
179.687418	0.48967
179.939434	0.48715
180.19145	0.48474
180.443466	0.48438
180.695482	0.48294
180.947498	0.4796
181.199514	0.47086
181.45153	0.46356
181.703546	0.46941
181.955562	0.47218
182.207578	0.46992
182.459594	0.4681
182.71161	0.46669
182.963626	0.46386
183.215642	0.46082
183.467658	0.45848
183.719674	0.45897
183.97169	0.45949
184.223706	0.45896
184.475722	0.45838
184.727738	0.45665
184.979754	0.45487
185.23177	0.45437
185.483786	0.45449
185.735802	0.45527
185.987818	0.45606
186.239834	0.45605
186.49185	0.45647
186.743866	0.45705
186.995882	0.45781
187.247898	0.45834
187.499914	0.45753
187.75193	0.45687
188.003946	0.4535
188.255962	0.44813
188.507978	0.45208
188.759994	0.45404
189.01201	0.45329
189.264026	0.45338
189.516042	0.45388
189.768058	0.45353
190.020074	0.45164
190.27209	0.44984
190.524106	0.44865
190.776122	0.44726
191.028138	0.44571
191.280154	0.44395
191.53217	0.44111
191.784186	0.43848
192.036202	0.43658
192.288218	0.43674
192.540234	0.43691
192.79225	0.43461
193.044266	0.43229
193.296282	0.42768
193.548298	0.42384
193.800314	0.42673
194.05233	0.42634
194.304346	0.42075
194.556362	0.42271
194.808378	0.42654
195.060394	0.42727
195.31241	0.42769
195.564426	0.42712
195.816442	0.42562
196.068458	0.42678
196.320474	0.42811
196.57249	0.42922
196.824506	0.42982
197.076522	0.42914
197.328538	0.42725
197.580554	0.42498
197.83257	0.42625
198.084586	0.42728
198.336602	0.42609
198.588618	0.42603
198.840634	0.4265
199.09265	0.42535
199.344666	0.42344
199.596682	0.42189
199.848698	0.42005
200.100714	0.41778
200.35273	0.41603
200.604746	0.41296
200.856762	0.40987
201.108778	0.40776
201.360794	0.40595
201.61281	0.40538
201.864826	0.40294
202.116842	0.39798
202.368858	0.38901
202.620874	0.3715
202.87289	0.37511
203.124906	0.38344
203.376922	0.38873
203.628938	0.3916
203.880954	0.39288
204.13297	0.3939
204.384986	0.39474
204.637002	0.39534
204.889018	0.3953
205.141034	0.39533
205.39305	0.39577
205.645066	0.39597
205.897082	0.39615
206.149098	0.39717
206.401114	0.39723
206.65313	0.39679
206.905146	0.39661
207.157162	0.39662
207.409178	0.3964
207.661194	0.39482
207.91321	0.39112
208.165226	0.38508
208.417242	0.37366
208.669258	0.37465
208.921274	0.37949
209.17329	0.3809
209.425306	0.38113
209.677322	0.38072
209.929338	0.38
210.181354	0.37921
210.43337	0.37757
210.685386	0.37626
210.937402	0.37426
211.189418	0.3732
211.441434	0.37262
211.69345	0.37145
211.945466	0.37041
212.197482	0.36939
212.449498	0.36439
212.701514	0.36183
212.95353	0.3665
213.205546	0.36828
213.457562	0.3693
213.709578	0.36681
213.961594	0.36245
214.21361	0.36513
214.465626	0.36479
214.717642	0.3644
214.969658	0.36711
215.221674	0.36765
215.47369	0.36805
215.725706	0.36899
215.977722	0.36895
216.229738	0.36873
216.481754	0.36891
216.73377	0.36963
216.985786	0.37031
217.237802	0.36964
217.489818	0.36724
217.741834	0.36538
217.99385	0.36503
218.245866	0.36408
218.497882	0.36268
218.749898	0.36056
219.001914	0.35928
219.25393	0.3585
219.505946	0.35746
219.757962	0.35663
220.009978	0.35509
220.261994	0.35285
220.51401	0.35181
220.766026	0.35159
221.018042	0.34973
221.270058	0.34641
221.522074	0.341
221.77409	0.33752
222.026106	0.3416
222.278122	0.34479
222.530138	0.34645
222.782154	0.34825
223.03417	0.34747
223.286186	0.34549
223.538202	0.34302
223.790218	0.34112
224.042234	0.34546
224.29425	0.34821
224.546266	0.34731
224.798282	0.34876
225.050298	0.35235
225.302314	0.35172
225.55433	0.35087
225.806346	0.35054
226.058362	0.34569
226.310378	0.34003
226.562394	0.34352
226.81441	0.34516
227.066426	0.34339
227.318442	0.34025
227.570458	0.33517
227.822474	0.32253
228.07449	0.32823
228.326506	0.33404
228.578522	0.33675
228.830538	0.33733
229.082554	0.33727
229.33457	0.33659
229.586586	0.33475
229.838602	0.33393
230.090618	0.33455
230.342634	0.33449
230.59465	0.33262
230.846666	0.33149
